Id,ProductId,Summary,Text
75835,B004MO6NI8,Long time drinker.,"I've drank No Fear since it's creation. I'm VERY sad to see it go, and have only recently noticed the distributors locally seize to carry it. It had great flavor, and a sufficient energy kick. It wasn't that bad for you compared to Monster products. It's sad to see it go."
7945,B004Q6J4GU,Terrific Decaf Tea,"My Mom was born in Manchester, England,and I have been drinking tea since I was very young. A few years ago I was forced to switch to decaf tea. Most of the blends available are terrible. I used to drink regular Yorkshire tea, and was thrilled to discover they had a decaf blend and it is a strong, full-bodied tea, and I love it! I decided to purchase from Amazon because I knew I could count on them, as  well  as their outside vendors. I was very pleased with the transaction and would purchase from them again."
1946,B001HBTGI8,"makes a quick,tasty martini","We have reorderd this product many times...makes a great dirty martini..delivery is prompt, product well packed"
192785,B0031UBWLM,Delicious,"My baby is a picky eater and LOVES, especially this flavor.  I try everything that I give her and these are something I would eat too!"
50970,B00139C3P2,"good product, too pricey here","even the less expensive flavors, at the discounted subscription price, are more expensive than I get them at the local grocery store<br />people will say you save on gas for the trip, but I go to the store anyway, so no savings there, really"
5476,B00622CYVI,Great Flavors,The flavor combinations are good and taste pretty good too.  I did not give it 5 stars because I thought the consistency of the pears was a bit thin and runny for stage 2.  That is easily solved if you mix the fruit with some cereal.  My little girl loves them.
8257,B000E15DFM,Very crunchy and tasty but not organic,"My family loves the taste of these.  They're a bit high in sodium for my liking and for the price, I wish they were organic.  I have purchased the Heart to Heart brand, but they taste much staler and have a strange aftertaste compared to these crackers.  Too bad, because Heart to Heart has half the sodium."
23328,B001E96JY2,worst thing i have ever eaten! by far!!,"i love chicken teriyaki and sesame chicken heatlhy choice meals, so i figured i would give this a try. BIG MISTAKE. the rice does cook the be nice and fluffy but the sauce and chicken taste horrible. for one there is not enough chicken in it and the sauce was far to overwhelming. had trouble swallowing it and threw the rest away. Yuck!!"
488401,B0013A0QXC,Price is too steep,These guys are making a killing on here! We were getting the 18 pod package locally for three bucks and some change!!!!
4873,B001TY6T6K,The other reviewer is totally right!!!,You can get these SOOOOOOOOOOOOO much cheaper at wholesale clubs.<br /><br />I get the 24/20oz(yes 20oz!) for $11 or $12!! Its actually even cheaper then buying the bottles from the regular store!
7750,B001E5DZTS,Great product and timely delivery,I am very pleased with my recent purchase of Meyeberg powdered goat milk.  I have shopped around locally and this is by far the best price per can I could find.  It was delivered as promised.
4629,B000FFRY3G,Great value for the cost...,How can you go wrong with buying these in bulk for less than $3 per unit when they can run as high as $5 per unit retail?
8225,B000BXUVYG,My Cats Love It!,"Not exactly sure whether it really mediate hairball issue because my short hair Russian Blue rarely vomits while my mixed medium hair toby vomits quite frequently, regardless of the treat. Nevertheless, my cats do love it greatly, always rushing to me whenever I grab it."
7564,B002UQ7NP2,Couldn't stand the taste or smell,"I almost never write reviews, but I thought I would for this one.  I'm pretty open to tastes of anything, but something about the smell and taste of this product was really bad.  It tasted ""off"" almost.  I'm really disappointed because I had hoped to like it and I love fruity green teas, but this was NO GOOD.  I'd strongly recommend trying a sample of this (if possible) before buying.  Sorry Zhena's.... maybe I'll like another flavor.  I haven't given up on you yet."
31580,B003ZXJ9EW,Great buy,"I got these wholesale for $6 or so, and my roommate and I have been gnawin' on them for over a month."
4489,B001EHDMY4,very disapointed,Trader Joe's Pomegranate White tea is superior to this tea. This is very bitter and perfumey. Maybe thats what you get when you brew whole leaves and stems . I found it repulsive.
10606,B0079YAR3U,What's with the price??,"I like this coffee, but $37 for two 12-ounce bags? I can get it online from Walmart or even from my local grocery store for $7-9 per 12-ounce bag. Geez."
4449,B002YZESWU,Fantastic for the experimental chef!,"This is such a great product from subtle flavors and aromas for delicate dishes to smokey salts for hearty cooking, this is a great product for the chef who loves flavor and experimenting in the kitchen.  This is such a cool product!!"
56468,B000633V3O,"Natural Balance Beef and Rice Formula Dog Food Roll, 4-Pound",I have one of the pickiest dogs.  He dislikes everything.  The only things he eats are people food..........but not anymore!  He loves this.  I give it to him as a snack too and he can't get enough of it.  I notice that his coat is shinier since he has been eating this.
37902,B000F6SNPS,"Tasty, Very Sweet","This is a very tasty tea for the winter.  But, if you let it steep to long it can get so sweet it will make your teeth hurt.  The list of ingredients listed in Amazon's blurb seems improbable.  It has a strong, complex cinnamon flavor. I recommend this tea for those who like cinnamon teas and are disappointed by how thin some of them taste."
1506,B003UIDAHY,Good!,"Each box is 8oz and usually I make 8oz mixed with some lean protein for a meal for both my husband and I, and if we have leftovers, it's rare.  This time however, I had half of it leftover only b/c we felt full and couldn't eat anymore.  I wonder if this is b/c of the high amt of fiber. Whatever, this morning my hubby tells me he's down 3 lbs. too.  I'm jealous. Also, I've been on an eating binge almost 2 weeks, always feeling unsatiated. Last night I had no strong urges to eat snacks.  I ate an apple more out of habit to eat something than b/c I was truly hungry. I won't say this is the outcome for everyone, but I thought I'd share.  I'm using the leftover pasta in my bean soup tonight. I'd like to eventually try the different varieties of shapes of pasta now, too."
4733,B00139TT72,Newman's Own Organic Dog Food,"My YorkiePoo thrives on this dog food.  I ran out two weeks ago, no local source, bought a competitor's so called equivalent only to see my Quinn suffer from itching and belly aches.  I ordered this from Amazon yesterday, free shipping, they sent it out hours later and I recieved it today!"
23366,B000X9NRKS,"Not as hard as I was expecting, but my guys love them!","I've never given my dogs real pig ears, so I don't know how tough they are, but I assume they are like rawhide.<br />Instead of gnawing on Better than Ears for a long time, they eat them pretty fast.<br />Not a problem, just not what I expected.<br />Man, do they go crazy over these things. But then again...who can resist bacon flavor?"
8827,B00060PTLO,homemade caramel macchiatos!,"I bought this from safeway for about $5. It's awesome in making those homemade iced caramel macchiatos that cost $4 at starbucks! :)<br /><br />(I don't know if it's just me, but it has this slight chocolatey aftertaste to it that's just absolutely divine)"
784,B0018DQFPC,Spongetastic!,My son is a SB fanatic so I was so excited to find this for the 2010 holiday season as every year we do some version of gingerbread. I knew by reading reviews that there wouldn't be enough yellow frosting so I whipped up so edible glue (water and confectionery sugar) to hold the levels of gingerbread that make the pineapple and save the yellow frosting for the outside - this worked great. It was a really fun idea that we enjoyed creating. The licorice was worthless though...
